,date,code,12개월 간 수익률,6개월 후 수익률,name,KOSPI 12개월 간 수익률,KOSPI 6개월 후 수익률,KOSPI대비 12개월 간 수익률,KOSPI대비 6개월 후 수익률,12개월 간 KOSPI 이김,KOSPI보다 많이 오름,PER,PBR,배당수익률,PER_inv,PBR_inv
24,2004-01-03,010950,0.8974358974358975,0.5481099656357389,S-Oil,0.29297668340759175,-0.08333940055818476,0.6044592140283057,0.6314493661939237,1,1,12.89,1.44,6.33,0.07757951900698215,0.6944444444444444
25,2004-01-03,005940,-0.34821891431533736,-0.1465986394557823,LG투자증권,0.29297668340759175,-0.08333940055818476,-0.6411955977229291,-0.06325923889759755,0,0,21.27,0.85,2.72,0.047014574518100614,1.1764705882352942
26,2004-01-03,003600,0.9629548081686574,0.637045569478002,SK,0.29297668340759175,-0.08333940055818476,0.6699781247610657,0.7203849700361867,1,1,10.21,0.54,3.02,0.0979431929480901,1.8518518518518516
27,2004-01-03,000660,-0.10842222576022927,0.936,하이닉스,0.29297668340759175,-0.08333940055818476,-0.401398909167821,1.0193394005581848,0,1,10000.0,0.14,0.0,0.0001,7.142857142857142
28,2004-01-03,036460,0.18953767710937883,0.3120164151669303,한국가스공사,0.29297668340759175,-0.08333940055818476,-0.10343900629821293,0.395355815725115,0,1,5.86,0.58,5.98,0.1706484641638225,1.7241379310344829
29,2004-01-03,009540,0.8877281662454367,-0.31168868302167324,현대중공업,0.29297668340759175,-0.08333940055818476,0.594751482837845,-0.22834928246348848,1,0,10000.0,0.52,0.0,0.0001,1.923076923076923
30,2004-01-03,042660,1.0353403141361257,-0.12956810631229235,대우조선해양,0.29297668340759175,-0.08333940055818476,0.742363630728534,-0.04622870575410759,1,0,11.75,2.74,0.0,0.0851063829787234,0.36496350364963503
31,2004-01-03,002380,-0.052634734128649364,0.03669954857047317,금강고려,0.29297668340759175,-0.08333940055818476,-0.34561141753624114,0.12003894912865792,0,1,6.21,0.71,3.7,0.1610305958132045,1.4084507042253522
32,2004-01-03,032640,-0.16294642857142858,-0.15265200517464425,LG텔레콤,0.29297668340759175,-0.08333940055818476,-0.45592311197902036,-0.0693126046164595,0,0,14.31,10000.0,0.0,0.06988120195667365,0.0001
33,2004-01-03,001740,-0.8344880797033907,-0.05744040881011676,SK글로벌,0.29297668340759175,-0.08333940055818476,-1.1274647631109824,0.025898991748068,0,1,10000.0,10000.0,0.0,0.0001,0.0001
34,2004-01-03,000830,0.4864864864864865,0.36082474226804123,삼성물산,0.29297668340759175,-0.08333940055818476,0.19350980307889476,0.44416414282622596,1,1,20.12,0.79,2.53,0.049701789264413515,1.2658227848101264
35,2004-01-03,001040,0.4004457321149989,-0.05936741174273084,CJ,0.29297668340759175,-0.08333940055818476,0.10746904870740714,0.02397198881545392,1,1,16.04,1.37,2.0,0.06234413965087282,0.7299270072992701
36,2004-01-03,000140,0.7354033197437391,-0.06934740758365598,하이트맥주,0.29297668340759175,-0.08333940055818476,0.4424266363361473,0.013991992974528772,1,1,16.07,2.32,1.12,0.06222775357809583,0.4310344827586207
37,2004-01-03,010140,0.5691699604743083,-0.15292321116928448,삼성중공업,0.29297668340759175,-0.08333940055818476,0.2761932770667166,-0.06958381061109972,1,0,14.3,0.85,2.28,0.06993006993006992,1.1764705882352942
38,2004-01-03,034120,-0.05168262653898769,-0.1989001989001989,SBS,0.29297668340759175,-0.08333940055818476,-0.34465930994657945,-0.11556079834201413,0,0,9.61,2.12,3.41,0.10405827263267431,0.4716981132075471
39,2004-01-03,033630,0.007697790449037776,-0.200340039671295,하나로통신,0.29297668340759175,-0.08333940055818476,-0.28527889295855396,-0.11700063911311023,0,0,10000.0,10000.0,0.0,0.0001,0.0001
40,2004-01-03,004940,0.7160804020100503,-0.17417417417417416,외환은행,0.29297668340759175,-0.08333940055818476,0.42310371860245855,-0.0908347736159894,1,0,13.42,1.44,0.0,0.07451564828614009,0.6944444444444444
41,2004-01-03,006800,-0.054100367197062425,-0.27896886166411433,대우증권,0.29297668340759175,-0.08333940055818476,-0.34707705060465416,-0.19562946110592958,0,0,10000.0,0.67,0.0,0.0001,1.4925373134328357
42,2004-01-03,002790,0.9357459379615952,0.1809236629106491,태평양,0.29297668340759175,-0.08333940055818476,0.6427692545540035,0.2642630634688339,1,1,12.2,2.89,0.95,0.0819672131147541,0.3460207612456747
43,2004-01-03,003490,0.5950996163841109,-0.24476859630365053,대한항공,0.29297668340759175,-0.08333940055818476,0.30212293297651915,-0.16142919574546577,1,0,11.44,0.36,1.32,0.08741258741258742,2.7777777777777777
44,2004-01-03,000720,-0.31638112738474844,-0.46462170922602575,현대건설,0.29297668340759175,-0.08333940055818476,-0.6093578107923402,-0.38128230866784096,0,0,29.36,0.56,0.0,0.0340599455040872,1.7857142857142856
45,2004-01-03,012750,0.1357142857142857,0.10085836909871244,에스원,0.29297668340759175,-0.08333940055818476,-0.15726239769330605,0.18419776965689721,0,1,24.9,2.75,0.84,0.040160642570281124,0.36363636363636365
46,2004-01-03,001300,0.11182108626198083,-0.2737430167597765,제일모직,0.29297668340759175,-0.08333940055818476,-0.1811555971456109,-0.19040361620159177,0,0,6.52,0.87,3.45,0.15337423312883436,1.1494252873563218
47,2004-01-03,003540,0.20066889632107024,-0.3111111111111111,대신증권,0.29297668340759175,-0.08333940055818476,-0.09230778708652151,-0.22777171055292636,0,0,32.82,1.04,2.79,0.030469226081657527,0.9615384615384615
48,2004-01-03,011170,1.8151447661469933,-0.4356589147286822,호남석유,0.29297668340759175,-0.08333940055818476,1.5221680827394015,-0.35231951417049745,1,0,33.81,2.3,0.4,0.029577048210588583,0.4347826086956522
49,2004-01-03,005300,0.05613542671695465,0.10214974054855448,롯데칠성,0.29297668340759175,-0.08333940055818476,-0.2368412566906371,0.18548914110673925,0,1,6.16,1.37,0.33,0.16233766233766234,0.7299270072992701
50,2004-01-03,004990,-0.04958500669344043,0.15633497974360397,롯데제과,0.29297668340759175,-0.08333940055818476,-0.3425616901010322,0.23967438030178873,0,1,6.32,1.1,0.43,0.1582278481012658,0.9090909090909091
51,2004-01-03,005280,0.46030309884641485,-0.09976171564733916,부산은행,0.29297668340759175,-0.08333940055818476,0.1673264154388231,-0.0164223150891544,1,0,5.72,1.24,4.42,0.17482517482517484,0.8064516129032259
52,2004-01-03,003620,0.8647166361974405,-0.23439099283520984,쌍용차,0.29297668340759175,-0.08333940055818476,0.5717399527898488,-0.15105159227702508,1,0,3.49,1.99,0.0,0.28653295128939826,0.5025125628140703
53,2004-01-03,029530,-0.050381679389312976,-0.09385113268608414,신도리코,0.29297668340759175,-0.08333940055818476,-0.34335836279690474,-0.010511732127899381,0,0,9.72,1.39,4.02,0.10288065843621398,0.7194244604316548
54,2004-01-03,004020,0.9616788321167883,-0.1880184331797235,INI스틸,0.29297668340759175,-0.08333940055818476,0.6687021487091965,-0.10467903262153874,1,0,6.55,0.59,1.4,0.15267175572519084,1.6949152542372883
55,2004-01-03,003450,-0.00665019950598518,-0.2819789315274643,현대증권,0.29297668340759175,-0.08333940055818476,-0.2996268829135769,-0.19863953096927953,0,0,10000.0,0.5,0.0,0.0001,2.0
56,2004-01-03,012990,1.079136690647482,-0.22033898305084745,LG석유화학,0.29297668340759175,-0.08333940055818476,0.7861600072398902,-0.1369995824926627,1,0,17.81,2.86,4.33,0.05614823133071309,0.3496503496503497
57,2004-01-03,006360,0.4691588785046729,0.05,LG건설,0.29297668340759175,-0.08333940055818476,0.17618219509708116,0.13333940055818477,1,1,5.53,0.98,5.6,0.18083182640144665,1.0204081632653061
58,2004-01-03,003550,0.18052778888444623,0.9767127910901113,LGCI,0.29297668340759175,-0.08333940055818476,-0.11244889452314552,1.0600521916482961,0,1,5.85,0.53,2.33,0.17094017094017094,1.8867924528301885
59,2004-01-03,005270,0.2521551724137931,0.007067137809187279,대구은행,0.29297668340759175,-0.08333940055818476,-0.04082151099379866,0.09040653836737203,0,1,5.66,1.05,4.3,0.17667844522968199,0.9523809523809523
60,2004-01-03,034020,0.14707785205952123,-0.08342749529190208,두산중공업,0.29297668340759175,-0.08333940055818476,-0.14589883134807052,-8.80947337173199e-05,0,0,7.42,0.33,2.24,0.1347708894878706,3.0303030303030303
61,2004-01-03,000210,2.0416538579772516,-0.2093216497960417,대림산업,0.29297668340759175,-0.08333940055818476,1.7486771745696599,-0.12598224923785695,1,0,12.74,1.06,1.6,0.07849293563579278,0.9433962264150942
62,2004-01-03,051900,-0.14502762430939226,0.07766990291262135,LG생활건강,0.29297668340759175,-0.08333940055818476,-0.438004307716984,0.1610093034708061,0,1,11.83,2.05,4.85,0.08453085376162299,0.48780487804878053
63,2004-01-03,004010,-0.06949352179034157,-0.5221799746514575,미도파,0.29297668340759175,-0.08333940055818476,-0.3624702051979333,-0.4388405740932727,0,0,10000.0,10000.0,0.0,0.0001,0.0001
64,2004-01-03,004370,1.8588070275539073,0.0767590618336887,농심,0.29297668340759175,-0.08333940055818476,1.5658303441463155,0.16009846239187348,1,1,15.92,1.71,0.62,0.06281407035175879,0.5847953216374269
65,2004-01-03,015940,-0.4680627486301884,-0.42000282925449145,데이콤,0.29297668340759175,-0.08333940055818476,-0.7610394320377801,-0.3366634286963067,0,0,10.35,0.31,0.0,0.0966183574879227,3.2258064516129035
66,2004-01-03,036570,-0.3963963963963964,0.3611940298507463,엔씨소프트,0.29297668340759175,-0.08333940055818476,-0.6893730798039881,0.444533430408931,0,1,23.59,6.8,0.0,0.0423908435777872,0.14705882352941177
67,2004-01-03,012630,0.7118188795088258,-0.11021198997036699,현대산업,0.29297668340759175,-0.08333940055818476,0.4188421961012341,-0.026872589412182235,1,0,7.85,0.74,4.17,0.12738853503184713,1.3513513513513513
68,2004-01-03,012450,1.3553425081181383,-0.4153465023795554,삼성테크윈,0.29297668340759175,-0.08333940055818476,1.0623658247105465,-0.3320071018213706,1,0,27.83,1.51,0.0,0.035932446999640676,0.6622516556291391
69,2004-01-03,028150,-0.20580474934036938,-0.26455906821963393,LG홈쇼핑,0.29297668340759175,-0.08333940055818476,-0.49878143274796116,-0.18121966766144917,0,0,7.18,10000.0,0.0,0.1392757660167131,0.0001
70,2004-01-03,009720,0.35413153456998314,-0.4088607594936709,전기초자,0.29297668340759175,-0.08333940055818476,0.06115485116239139,-0.32552135893548617,1,0,5.0,1.02,2.49,0.2,0.9803921568627451
71,2004-01-03,042670,2.4450939457202505,-0.17141049968374447,대우종합기계,0.29297668340759175,-0.08333940055818476,2.1521172623126588,-0.08807109912555972,1,0,16.22,1.78,0.0,0.06165228113440198,0.5617977528089888
72,2004-01-03,005387,0.8650793650793651,-0.00425531914893617,현대차(2우B),0.29297668340759175,-0.08333940055818476,0.5721026816717734,0.07908408140924858,1,1,10000.0,10000.0,4.04,0.0001,0.0001
73,2004-01-03,008060,0.18289297830780302,-0.2292382210479965,대덕전자,0.29297668340759175,-0.08333940055818476,-0.11008370509978874,-0.14589882048981173,0,0,17.7,1.51,2.62,0.05649717514124294,0.6622516556291391
74,2004-01-03,035720,0.5260770975056689,-0.0017874040584586269,다음,0.29297668340759175,-0.08333940055818476,0.23310041409807714,0.08155199649972612,1,1,265.33,10000.0,0.0,0.0037688915689895602,0.0001
75,2004-01-03,001510,-0.7221911682504192,-0.17721518987341772,SK증권,0.29297668340759175,-0.08333940055818476,-1.015167851658011,-0.09387578931523297,0,0,10000.0,0.5,0.0,0.0001,2.0
76,2004-01-03,069960,0.985,-0.2919254658385093,현대백화점,0.29297668340759175,-0.08333940055818476,0.6920233165924082,-0.20858606528032456,1,0,69.77,1.39,1.26,0.014332807797047443,0.7194244604316548
77,2004-01-03,018880,1.8072289156626506,-0.14414414414414414,한라공조,0.29297668340759175,-0.08333940055818476,1.514252232255059,-0.06080474358595939,1,0,15.29,3.23,1.29,0.06540222367560497,0.30959752321981426
78,2004-01-03,000700,2.789419795221843,-0.29362386140382213,한진해운,0.29297668340759175,-0.08333940055818476,2.4964431118142514,-0.21028446084563737,1,0,83.51,1.91,1.07,0.011974613818704346,0.5235602094240838
79,2004-01-03,034230,-0.1896551724137931,0.244,파라다이스,0.29297668340759175,-0.08333940055818476,-0.48263185582138485,0.3273394005581848,0,1,6.46,10000.0,0.0,0.15479876160990713,0.0001
80,2004-01-03,030000,0.8311722677957132,-0.0764041648335533,제일기획,0.29297668340759175,-0.08333940055818476,0.5381955843881214,0.00693523572463145,1,1,17.94,2.62,1.16,0.05574136008918617,0.38167938931297707
81,2004-01-03,047040,1.146153846153846,-0.29094220897499584,대우건설,0.29297668340759175,-0.08333940055818476,0.8531771627462543,-0.20760280841681109,1,0,7.63,0.8,2.68,0.1310615989515072,1.25
82,2004-01-03,028080,-0.12938137131685518,-0.4595761381475667,휴맥스,0.29297668340759175,-0.08333940055818476,-0.42235805472444693,-0.3762367375893819,0,0,4.61,10000.0,0.0,0.21691973969631234,0.0001
83,2004-01-03,010520,0.4568426319739805,-0.3305915295764788,현대하이스코,0.29297668340759175,-0.08333940055818476,0.16386594856638875,-0.24725212901829405,1,0,8.32,0.61,0.0,0.12019230769230768,1.639344262295082
84,2004-01-03,035760,0.10570030995738086,-0.4409525263984641,CJ홈쇼핑,0.29297668340759175,-0.08333940055818476,-0.1872763734502109,-0.3576131258402794,0,0,9.39,10000.0,0.0,0.10649627263045792,0.0001
85,2004-01-03,004800,0.14879801050013816,-0.34297218155197656,효성,0.29297668340759175,-0.08333940055818476,-0.1441786729074536,-0.25963278099379183,0,0,8.2,0.24,0.71,0.12195121951219513,4.166666666666667
86,2004-01-03,004000,0.10508474576271186,0.0,삼성정밀화학,0.29297668340759175,-0.08333940055818476,-0.18789193764487988,0.08333940055818476,0,1,9.48,0.73,3.68,0.10548523206751054,1.36986301369863
87,2004-01-03,005810,0.07330677290836653,-0.22169636228656273,풍산,0.29297668340759175,-0.08333940055818476,-0.21966991049922524,-0.13835696172837797,0,0,4.8,0.47,4.82,0.20833333333333334,2.127659574468085
88,2004-01-03,006260,0.2672413793103448,0.07540983606557378,LG전선,0.29297668340759175,-0.08333940055818476,-0.025735304097246947,0.15874923662375853,0,1,5.99,0.42,6.8,0.1669449081803005,2.380952380952381
89,2004-01-03,035420,1.7698776758409787,0.5981269797548547,NHN,0.29297668340759175,-0.08333940055818476,1.476900992433387,0.6814663803130395,1,1,34.52,10000.0,0.0,0.028968713789107762,0.0001
90,2004-01-03,009830,2.1478452343504246,-0.46039800995024877,한화석화,0.29297668340759175,-0.08333940055818476,1.8548685509428329,-0.37705860939206404,1,0,37.02,1.39,0.0,0.02701242571582928,0.7194244604316548
91,2004-01-03,005385,0.6819787985865724,-0.0574468085106383,현대차(1우),0.29297668340759175,-0.08333940055818476,0.38900211517898065,0.02589259204754646,1,1,10000.0,10000.0,3.78,0.0001,0.0001
92,2004-01-03,020560,0.2815941864426025,-0.1434245366284201,아시아나항공,0.29297668340759175,-0.08333940055818476,-0.011382496964989275,-0.060085136070235357,0,0,3.09,10000.0,0.0,0.3236245954692557,0.0001
93,2004-01-03,001230,1.1932561650729743,-0.13028405278461194,동국제강,0.29297668340759175,-0.08333940055818476,0.9002794816653825,-0.046944652226427186,1,0,7.96,0.55,4.15,0.12562814070351758,1.8181818181818181
94,2004-01-03,010130,0.8028169014084507,-0.4246153846153846,고려아연,0.29297668340759175,-0.08333940055818476,0.509840218000859,-0.34127598405719983,1,0,7.64,0.96,1.56,0.13089005235602094,1.0416666666666667
95,2004-01-03,000240,3.1268115942028984,0.033177466043197504,한국타이어,0.29297668340759175,-0.08333940055818476,2.8338349107953067,0.11651686660138226,1,1,19.33,1.37,0.82,0.051733057423693746,0.7299270072992701
96,2004-01-03,066575,0.3521698579031108,0.15030018916029278,LG전자(1우),0.29297668340759175,-0.08333940055818476,0.05919317449551903,0.23363958971847754,1,1,10000.0,10000.0,3.99,0.0001,0.0001
97,2004-01-03,000100,0.41755080021578855,0.05114296784192174,유한양행,0.29297668340759175,-0.08333940055818476,0.1245741168081968,0.1344823684001065,1,1,11.08,1.27,1.47,0.09025270758122744,0.7874015748031495
98,2004-01-03,011790,0.39705882352941174,-0.4894545454545455,SKC,0.29297668340759175,-0.08333940055818476,0.10408214012181999,-0.4061151448963607,1,0,20.39,1.08,3.51,0.04904364884747425,0.9259259259259258
99,2004-01-03,001120,0.6347265818602346,-0.041108132260947276,LG상사,0.29297668340759175,-0.08333940055818476,0.3417498984526428,0.04223126829723748,1,1,5.08,0.84,5.08,0.19685039370078738,1.1904761904761905
100,2004-01-03,006200,0.015022091310751105,-0.4826480023330417,KEC,0.29297668340759175,-0.08333940055818476,-0.27795459209684065,-0.39930860177485694,0,0,9.31,1.11,2.46,0.10741138560687433,0.9009009009009008
101,2004-01-03,042100,0.8538681948424068,-0.22615384615384615,현대오토넷,0.29297668340759175,-0.08333940055818476,0.5608915114348151,-0.1428144455956614,1,0,8.36,2.51,2.63,0.11961722488038279,0.39840637450199207
102,2004-01-03,001800,0.5053763440860215,-0.12603005332040718,동양제과,0.29297668340759175,-0.08333940055818476,0.21239966067842975,-0.04269065276222242,1,0,11.39,1.57,1.17,0.08779631255487269,0.6369426751592356
103,2004-01-03,049520,0.28063836193917496,-0.0882318363508112,유일전자,0.29297668340759175,-0.08333940055818476,-0.01233832146841679,-0.004892435792626437,0,0,23.19,10000.0,0.0,0.04312203536006899,0.0001
104,2004-01-03,064420,-0.31511254019292606,0.3006535947712418,케이피케미칼,0.29297668340759175,-0.08333940055818476,-0.6080892236005178,0.38399299532942655,0,1,3.89,0.42,0.0,0.2570694087403599,2.380952380952381
105,2004-01-03,004550,-0.20693928128872366,-0.19364893824274304,대우차판매,0.29297668340759175,-0.08333940055818476,-0.4999159646963154,-0.11030953768455828,0,0,3.93,0.33,5.67,0.2544529262086514,3.0303030303030303
106,2004-01-03,009410,0.13405405405405404,-0.1815575728619207,태영,0.29297668340759175,-0.08333940055818476,-0.1589226293535377,-0.09821817230373595,0,0,3.75,0.73,2.38,0.26666666666666666,1.36986301369863
107,2004-01-03,060720,0.5054979579013509,-0.12077983832620066,KH바텍,0.29297668340759175,-0.08333940055818476,0.21252127449375913,-0.03744043776801591,1,0,24.95,10000.0,0.0,0.04008016032064128,0.0001
108,2004-01-03,009240,-0.07464114832535886,-0.307,한샘,0.29297668340759175,-0.08333940055818476,-0.3676178317329506,-0.22366059944181524,0,0,8.31,1.78,2.07,0.12033694344163658,0.5617977528089888
109,2004-01-03,002550,0.3505535055350554,0.0038240917782026767,LG화재,0.29297668340759175,-0.08333940055818476,0.05757682212746362,0.08716349233638743,1,1,4.6,1.27,3.64,0.2173913043478261,0.7874015748031495
110,2004-01-03,001200,-0.27450682852807284,-0.14790332575914067,서울증권,0.29297668340759175,-0.08333940055818476,-0.5674835119356646,-0.06456392520095591,0,0,15.12,0.59,4.43,0.06613756613756615,1.6949152542372883
111,2004-01-03,004150,0.6868487749929597,-0.30077801688462175,한솔제지,0.29297668340759175,-0.08333940055818476,0.39387209158536796,-0.217438616326437,1,0,5.98,0.53,4.29,0.16722408026755853,1.8867924528301885
112,2004-01-03,043650,0.841716254306295,-0.5551675749763404,국순당,0.29297668340759175,-0.08333940055818476,0.5487395708987033,-0.4718281744181556,1,0,16.06,10000.0,0.0,0.06226650062266501,0.0001
113,2004-01-03,004130,-0.05128205128205128,-0.1688888888888889,대덕GDS,0.29297668340759175,-0.08333940055818476,-0.344258734689643,-0.08554948833070414,0,0,9.67,1.02,2.7,0.10341261633919338,0.9803921568627451
114,2004-01-03,001450,0.3448940269749518,0.11918604651162791,현대해상,0.29297668340759175,-0.08333940055818476,0.05191734356736005,0.20252544706981268,1,1,6.79,0.93,5.01,0.14727540500736377,1.075268817204301
115,2004-01-03,003300,0.849304279338409,-0.23250108240727377,한일시멘트,0.29297668340759175,-0.08333940055818476,0.5563275959308173,-0.149161681849089,1,0,7.72,0.65,1.63,0.1295336787564767,1.5384615384615383
116,2004-01-03,003690,0.8644708423326134,0.17506791427709026,코리안리,0.29297668340759175,-0.08333940055818476,0.5714941589250216,0.258407314835275,1,1,6.48,1.0,3.38,0.15432098765432098,1.0
117,2004-01-03,017810,0.40597085096379876,-0.30413666052587507,풀무원,0.29297668340759175,-0.08333940055818476,0.112994167556207,-0.2207972599676903,1,0,14.17,2.57,1.4,0.07057163020465773,0.38910505836575876
118,2004-01-03,001290,-0.03969754253308128,0.5748031496062992,브릿지증권,0.29297668340759175,-0.08333940055818476,-0.33267422594067303,0.658142550164484,0,1,10000.0,0.28,0.0,0.0001,3.571428571428571
119,2004-01-03,026960,0.35560975609756096,-0.05102040816326531,동서,0.29297668340759175,-0.08333940055818476,0.0626330726899692,0.03231899239491945,1,1,5.69,10000.0,0.0,0.17574692442882248,0.0001
120,2004-01-03,004980,1.079646017699115,-0.28870292887029286,성신양회,0.29297668340759175,-0.08333940055818476,0.7866693342915232,-0.2053635283121081,1,0,6.38,1.05,4.26,0.15673981191222572,0.9523809523809523
121,2004-01-03,011200,4.279049881235155,-0.21295040598767445,현대상선,0.29297668340759175,-0.08333940055818476,3.986073197827563,-0.1296110054294897,1,0,6.08,0.58,0.0,0.16447368421052633,1.7241379310344829
122,2004-01-03,003410,0.09363599513579246,-0.2038547071905115,쌍용양회,0.29297668340759175,-0.08333940055818476,-0.1993406882717993,-0.12051530663232674,0,0,3.65,10000.0,0.0,0.273972602739726,0.0001
123,2004-01-03,003545,0.15691489361702127,-0.25254813137032844,대신증권(1우),0.29297668340759175,-0.08333940055818476,-0.1360617897905705,-0.1692087308121437,0,0,10000.0,10000.0,6.32,0.0001,0.0001
124,2004-01-03,010060,0.5567951318458418,0.08524590163934426,동양제철화학,0.29297668340759175,-0.08333940055818476,0.2638184484382501,0.168585302197529,1,1,6.37,0.45,3.26,0.15698587127158556,2.2222222222222223
125,2004-01-03,000150,0.3477555435370471,-0.31021527213647443,두산,0.29297668340759175,-0.08333940055818476,0.05477886012945532,-0.22687587157828967,1,0,10000.0,0.38,0.0,0.0001,2.6315789473684212
126,2004-01-03,016990,0.9850418376247859,-0.23716289894699152,LG마이크론,0.29297668340759175,-0.08333940055818476,0.6920651542171942,-0.15382349838880677,1,0,12.15,10000.0,0.0,0.0823045267489712,0.0001
127,2004-01-03,008770,0.1475748194014448,-0.03220035778175313,호텔신라,0.29297668340759175,-0.08333940055818476,-0.14540186400614696,0.05113904277643162,0,1,33.49,0.49,2.7,0.02985965959988056,2.0408163265306123
